"","trp1_l43","his1_l43","trp1_l44","his1_l44","trp1_l49","his1_l49","ashr_baseMean_HIS_TRP","ashr_log2FoldChange_HIS_TRP","ashr_lfcSE_HIS_TRP","ashr_pvalue_HIS_TRP","ashr_padj_HIS_TRP"
"DBD:ZCON_VR_2_cutT6_A:AD:ZCON_37_resurf_B",770,3,268,25,7,0,30.6512239787074,-0.209851735171672,0.669774960136716,0.227231464773496,NA
"DBD:ZCON_VR_2_cutT6_A:AD:ZCON_VR_2_A",37,0,99,4,13,5,21.8234532087992,-0.0125331548997233,0.49960472098739,0.929626598933489,NA
"DBD:ZCON_VR_2_cutT6_A:AD:ZCON_VR_2_B",225,0,543,133,27,3,78.7410303564596,0.00436145213903968,0.477258950688615,0.97439092251571,NA
"DBD:ZCON_VR_2_cutT6_A:AD:ZCON_VR_2_cutT2_A",879,17,314,47,22,1,50.6623448725474,-0.106115289336725,0.410212778605721,0.349619738659887,NA
"DBD:ZCON_VR_2_cutT6_A:AD:ZCON_VR_2_cutT2_B",2,5,218,69,27,0,40.4933469328326,-0.0175217928165611,0.535873519295427,0.908109698705139,NA
"DBD:ZCON_VR_2_cutT6_A:AD:ZCON_VR_2_cutT4_A",367,42,441,41,25,0,51.9195049701755,-0.0960056258448134,0.435985961324165,0.420121031979854,NA
"DBD:ZCON_VR_2_cutT6_A:AD:ZCON_VR_2_cutT4_B",2,1,546,5128,25,0,1343.18142609906,1.42727764887565,2.16321910898599,NA,NA
"DBD:ZCON_VR_2_cutT6_A:AD:ZCON_VR_2_cutT6_B",1,0,339,74,19,0,42.5072813466499,-0.0232449407750012,0.636247679301355,0.896524853454261,NA
"DBD:ZCON_VR_2_cutT6_A:AD:ZCON_VR_2_resurf_A",3,0,137,11,2,0,9.72705299117984,-0.100183123160448,0.700425428346133,0.599540116953205,NA
"DBD:ZCON_VR_2_cutT6_A:AD:ZCON_VR_2_resurf_B",277,3,166,51,19,4,40.7610706873202,0.0122616708034145,0.363366659736805,0.907099165032687,NA
"DBD:ZCON_VR_2_cutT6_A:AD:mALb8_A",3,0,517,6694,19,1,1740.27883267701,1.96014731344903,2.45221118083825,NA,NA
"DBD:ZCON_VR_2_cutT6_A:AD:mALb8_B",1,0,310,56,20,0,37.1264921216735,-0.0515119833097572,0.648545152132752,0.775603446787602,NA
"DBD:ZCON_VR_2_cutT6_A:AD:mALb8_cutT1_A",1,2,186,14,11,0,17.1167462299653,-0.160701986389871,0.723598376767049,0.400701643747466,NA
"DBD:ZCON_VR_2_cutT6_A:AD:mALb8_cutT2_B",0,1,170,13,16,0,18.3467987653985,-0.196643992600488,0.835443338590644,0.368815907789943,NA
"DBD:ZCON_VR_2_cutT6_A:AD:mALb8_cutT3_A",1,0,80,1,11,0,8.89541001295597,-0.806463101859176,1.62429054933944,0.0679490685464968,NA
"DBD:ZCON_VR_2_cutT6_B:AD:A_ZCON_13",1,19,202,27,8,0,22.2925379377053,-0.0222665250138268,0.519832312844732,0.879767152105733,NA
"DBD:ZCON_VR_2_cutT6_B:AD:A_ZCON_150",835,183,559,69,54,1,106.510455465792,-0.0240231779177649,0.318030858820749,0.798551838982926,NA
"DBD:ZCON_VR_2_cutT6_B:AD:A_ZCON_154",1942,392,701,49,89,8,182.371967974279,-0.0077744205271406,0.286859866489235,0.929554672551904,0.978138870678417
"DBD:ZCON_VR_2_cutT6_B:AD:A_ZCON_155",2456,109,380,17,69,1,100.052200830694,-0.30409779532198,0.689441219158817,0.100313485675959,NA
"DBD:ZCON_VR_2_cutT6_B:AD:A_ZCON_15_re_loop",1218,356,223,10,21,2,94.005904521045,0.0841409181058277,0.436259748535666,NA,NA
"DBD:ZCON_VR_2_cutT6_B:AD:A_ZCON_162",398,22,489,102,9,0,59.3944572780421,0.000648536750564154,0.405111204641759,0.995544492742341,NA
"DBD:ZCON_VR_2_cutT6_B:AD:A_ZCON_37_3",122,3,217,67,30,4,50.4180867596368,0.00414616060070762,0.392463779981792,0.97066547171168,NA
"DBD:ZCON_VR_2_cutT6_B:AD:A_ZCON_37",654,147,273,90,20,0,73.9765774687314,0.0659247400667528,0.390506063584953,0.547182825587483,NA
"DBD:ZCON_VR_2_cutT6_B:AD:A_ZCON_6",200,54,547,89,33,3,78.3865579585399,-0.0118647785032945,0.331091895258168,0.902842254946321,NA
"DBD:ZCON_VR_2_cutT6_B:AD:B_ZCON_13",10,23,218,26,20,1,31.0612972884454,-0.0497395614725689,0.442991470159486,0.688670864326445,NA
"DBD:ZCON_VR_2_cutT6_B:AD:B_ZCON_150",464,103,360,10,14,0,45.6919523162074,-0.0440328217751917,0.39456099031366,0.693475010837967,NA
"DBD:ZCON_VR_2_cutT6_B:AD:B_ZCON_154",2255,170,501,2649,56,3,781.24241427225,1.18859198615534,1.60034239712907,NA,NA
"DBD:ZCON_VR_2_cutT6_B:AD:B_ZCON_155",465,33,108,30,22,7,46.9954915610077,0.0320262605282721,0.2901325763423,0.718572703063093,NA
"DBD:ZCON_VR_2_cutT6_B:AD:B_ZCON_15_re_loop",954,87,436,81,70,15,126.534895570904,0.00030781445256191,0.267892324553901,0.99710839033037,0.997767562911021
"DBD:ZCON_VR_2_cutT6_B:AD:B_ZCON_162",287,31,300,26,19,5,46.5547067111242,-0.0292969661771196,0.30086252829757,0.746655179247443,NA
"DBD:ZCON_VR_2_cutT6_B:AD:B_ZCON_37_3",46,2,561,76,14,1,53.136391047895,-0.0421315219601189,0.479319247250932,0.754559790691792,NA
"DBD:ZCON_VR_2_cutT6_B:AD:B_ZCON_37",534,177,483,120,18,0,92.9609811839094,0.0660714392793791,0.41526800132277,0.567529593344256,NA
"DBD:ZCON_VR_2_cutT6_B:AD:B_ZCON_6",559,10,478,76,37,0,65.4528918709208,-0.0990202240058762,0.48738946055045,0.452257130299481,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_00_A",9,36,455,75,11,0,49.5904927475637,0.0011627727406106,0.479080778967644,0.993197588251662,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_00_B",3,11,223,32,17,1,29.5064525469928,-0.0444547349204948,0.477982056110748,0.740471201697323,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_01_A",194,8,112,6,4,0,11.7219253836351,-0.16955685275697,0.583596326247782,0.267087662259289,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_01_B",205,9,282,97,9,0,44.9307772515047,0.0436246462440708,0.447763212204853,0.729026988459523,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_02_A",379,31,70,88,7,0,37.8307240544232,0.166945241315373,0.573386269393109,0.26677140270259,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_02_B",197,5,181,42,36,6,50.4546489133171,-0.0201550342028791,0.367962157573725,0.849251864045743,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_03_A",554,243,175,80,10,1,77.8478657897144,0.299294666142181,0.701960670511427,0.109293043378416,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_03_B",747,43,448,17,46,10,80.4574014661744,-0.0861280164859637,0.363176114938287,0.4062244584522,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_04_A",380,10,273,61,15,2,44.3400795043145,-0.00920929180095981,0.33622513956838,0.925459447396231,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_04_B",5,6,415,70,45,14,85.8813848654523,0.0192748942183071,0.466802898204772,0.884443025640274,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_05_A",87,19,285,15,23,1,32.8573091518507,-0.173767804577572,0.567429248235056,0.243365880259986,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_05_B",1346,25,1043,50,67,9,126.760345488967,-0.252843455324015,0.599379641131861,0.117757277902621,0.375565400564888
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_06_A",764,7,479,62,17,7,68.4498773571118,-0.0285179674388844,0.346586964817885,0.776623884823916,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_06_B",3,1,385,29,24,6,47.5293644168037,-0.0475818462281937,0.518939173680352,0.743474733296586,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_07_A",807,15,609,103,37,0,81.6510576140125,-0.0776754366809335,0.45358010647769,0.532999994584644,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_07_B",1574,158302,715,363,11,1,24096.3485397561,6.9808208421626,1.80205439306793,NA,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_08_A",572,109,287,26,11,1,49.3486701042473,0.011370603463914,0.309957882479704,0.90214452744913,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_08_B",1368,199,408,70,13,2,91.5757118839752,0.04046756355711,0.319029617897051,0.667756676206235,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_09_A",1120,53,334,48,11,2,56.861067611005,-0.0370236685658058,0.299049334969728,0.682491118630535,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_09_B",348,32,89,45,13,0,30.2957112977719,0.0315073052621924,0.348552938646529,0.754823874682068,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_10_A",168,30,276,25,14,3,37.3935725557857,-0.0262844660700962,0.317432183602152,0.779726915015609,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_10_B",493,28,299,9,23,0,35.9941414449531,-0.398864169997835,0.829965777112955,0.076873511092763,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_11_A",4,30,228,15,22,0,28.6205550183469,-0.107357878573836,0.577926114777377,0.490745677533322,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_11_B",127,178,632,108,47,8,121.381819533598,0.0439227709587257,0.353125309013336,0.665453964101525,0.874230452443784
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_12_A",70,32,136,9,3,0,15.2576990288915,-0.00266278924981318,0.402137413264131,0.9815804847163,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_12_B",4,4,293,67,16,1,39.9554321806953,-0.000328659505440328,0.481695585548611,0.998087428120485,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_13_A",4,191,380,119,26,2,91.964755515894,0.112450797259786,0.551719572132128,0.447050083006679,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_13_B",2493,46468,637,100,29,3,7131.08818468731,5.22895523066255,1.89232569266563,NA,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_14_A",426,21,356,68,10,0,45.5892424590709,-0.0182957473996592,0.380386968109192,0.867049445738371,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_14_B",631,46,429,70,13,1,58.824531636411,-0.0172853614804963,0.319434906331702,0.854853479224401,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_15_A",237,14,461,22,24,2,45.7298545168474,-0.230365627305048,0.621781283634891,0.159264171059713,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_15_B",1076,131,458,100,11,10,102.772224757364,0.0929584480718753,0.341698208930522,0.355560728827698,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_16_A",277,36,649,51,7,2,57.1149761474268,-0.0540629857035955,0.385055184514894,0.619129126875735,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_16_B",402,33,230,169,28,1,77.8392816527287,0.0875698396941656,0.43524713099798,0.46277168467659,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_17_A",0,6,99,0,6,0,8.01894089725693,-0.243597601186701,0.975610266965307,0.333503752597082,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_17_B",461,81,259,59,20,1,55.245095072516,0.0243301231635045,0.302356368768673,0.789025433063051,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_18_A",294,15,385,91,31,9,78.0916174817846,0.0276374621187263,0.34290335091103,0.781552583822542,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_18_B",372,12,776,35,48,4,79.223810611973,-0.290608730441454,0.712220217109669,0.122183631695514,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_19_A",186,78,135,20,13,2,34.9984514881864,0.0653606806665966,0.345192424368186,0.51200411574628,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_19_B",2,208,598,97,25,12,117.87250222248,0.103405531251953,0.537565083151951,0.475459999499276,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_20_A",1273,9,156,27,10,0,34.4256071091469,-0.194721516983386,0.608775147859053,0.220490646855339,NA
"DBD:ZCON_VR_2_cutT6_B:AD:DHDr2_20_B",61,68,277,59,18,2,50.4953428665244,0.0464103918958724,0.374892791867949,0.663454744986938,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_150_LL_A",5,24,384,185,31,95,271.770467185696,0.636978480075779,1.27757698080754,0.0701799212074357,0.268255069194415
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_150_LL_B",1141,63,850,58,31,7,102.933887477376,-0.0902410820054059,0.339405850573729,0.366977044580804,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_150_resurf_A",267,27,629,106,19,3,76.4131898030282,-0.00503709205956856,0.347946214658742,0.960345389909022,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_150_resurf_B",327,26,55,17,18,2,26.865465602255,-0.0183623079491176,0.303094102430434,0.840179462435228,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_152_A",3,56,189,17,6,2,27.8550531215638,0.0535216141574802,0.466743126981995,0.681322452771918,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_152_B",3,102,324,24,17,2,47.616387871184,0.0200410538145205,0.443909315268833,0.87390153104591,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_152_T2_A",3,44,316,37,35,1,48.2469519479357,-0.058809167676915,0.485566421687251,0.663260849443209,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_152_T2_B",349,127,243,91,15,7,78.0121528025149,0.269521414917058,0.572174943911121,0.0906131681184976,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_152_T4_A",6,1,433,60,26,0,46.5092125815367,-0.0827114480115506,0.60254751612747,0.617292129816831,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_152_T4_B",347,1,178,14,33,0,30.9267730242057,-0.607297533170266,1.17787435783754,0.063582838810873,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_154_LL_A",2370,195,702,153,83,4,173.28215798182,-0.0302848162050969,0.279603514966393,0.728373229992041,0.904670332325436
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_154_LL_B",3163,545,770,281,42,12,267.753540722394,0.136519070711189,0.393886176696947,0.227152725480382,0.543929136018217
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_154_resurf_A",943,194,313,71,16,0,79.4462582502901,0.0557264027823506,0.383903963813124,0.607184652056528,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_154_resurf_B",344,156,421,64,17,1,72.1435652059325,0.0479666931187397,0.353040686994476,0.636341533206337,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_155_LL_A",1464,913,626,7777,88,5,2216.49080409677,3.44392930519839,1.86203125961535,0.00132112900419951,0.0122863176133299
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_155_LL_B",118,49,472,45,48,14,91.1994558113983,0.00367958780815959,0.342176403042594,0.97062005995087,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_155_cutT2_A",1,1,174,44,36,1,37.8048727309832,-0.0705948099447142,0.576109310127076,0.657724048015141,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_155_cutT2_B",2,9,315,41,54,4,58.8106149317686,-0.0891156681264068,0.544012623354105,0.547811069261246,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_155_cutT4_B",0,2,519,1958,42,0,541.790565828619,0.488329306982078,1.32014375085129,NA,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_155_cutT5_A",1,0,227,71,33,0,43.4376545087316,-0.0357224637328554,0.641428439443063,0.842381284951176,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_155_cutT5_B",343,4,925,211,139,2,167.673165605502,-0.0796346784425856,0.498816304909155,0.560056830391647,0.815266570599896
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_155_resurf_A",1814,32,925,63,111,11,156.030473980904,-0.251580863629373,0.585387183295457,0.113495025818228,0.366819154619625
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_155_resurf_B",4,21,184,20,15,0,23.3429981376986,-0.0634900585353606,0.516284947380379,0.657511397608386,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_15_re_loop_LL_A",9,28,474,98,32,9,82.8821420565217,0.0335434805053984,0.431681881860793,0.783772020500238,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_15_re_loop_LL_B",557,445,727,75,62,6,165.490460921112,0.0551068771176262,0.347694327543763,0.582149456184308,0.827306153411791
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_15_re_loop_resurf_A",828,35,245,167,17,9,94.0296996371786,0.162755960166946,0.485997595693305,0.21500377055445,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_15_re_loop_resurf_B",979,225,561,436,49,4,211.844310892166,0.195542593972461,0.558995074829669,0.18666185809626,0.489869546286098
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_2_CC_A",472,109,368,20,25,0,54.7436421773965,-0.0461874777885747,0.375807950939957,0.665662830061576,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_2_CC_B",385,13,2,0,7,2,13.7785020173069,-0.0465594604970598,0.530014245855722,0.753998632364315,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_2_CC_resurf_A",956,14,286,111,17,0,61.8621593975166,7.45708417741726e-05,0.390371115601145,0.999469755764364,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_2_CC_resurf_B",4,56,673,52,55,2,80.7725241132214,-0.100140555681697,0.537068370812097,0.490123460627452,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_2_CC_resurf_cutT2_A",4,1,190,7357,23,0,1895.17333058483,3.15423040589425,2.76316583954396,NA,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_2_CC_resurf_cutT2_B",466,19,835,9488,125,0,2522.42517079338,1.43506390700924,2.04483633059172,NA,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_2_CC_resurf_cutT4_A",817,56,293,5455,34,0,1437.53401072122,2.81121104871188,2.35428287304939,NA,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_2_CC_resurf_cutT4_B",3,1,550,140,56,5,95.9966444299916,-0.00973807625766079,0.516115787675681,0.947017566446788,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_2_CC_resurf_cutT6_A",1,0,481,187,29,0,82.1740901713311,0.0384185423762822,0.662128591258743,0.835433539192272,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_2_CC_resurf_cutT6_B",1,1,182,50,31,0,35.3425557854115,-0.0612324148904937,0.605187460305222,0.715965264981358,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_37_LL_A",609,56,530,36,51,3,77.5992959995283,-0.158846802681249,0.450357426250439,0.202046550252515,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_37_LL_B",539,42,243,8451,60,2,2210.15067583936,3.81078988269725,2.22129784345369,NA,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_37_resurf_A",274,158,359,16,23,2,61.5127719511412,0.0146858816749516,0.336341874110972,0.881347643621562,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_37_resurf_B",202,16,281,142,17,0,61.1345542359799,0.0732886581612261,0.478302572410543,0.577714128990759,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_VR_2_A",73,19,67,3,16,6,26.8716640340533,0.029458421699682,0.39272486381255,0.792633054465148,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_VR_2_B",8,81,476,141,40,4,95.7035953861316,0.0449371891863783,0.442868056675664,0.718124380557871,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_VR_2_cutT2_A",34,138,658,160,61,2,123.222633804618,0.0178537399524635,0.405529689174632,0.877616711213968,0.95753423489251
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_VR_2_cutT2_B",461,159,285,48,36,1,72.8660701132563,0.0198292336197443,0.318933639073497,0.833552660453548,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_VR_2_cutT4_A",225,19,538,47,74,2,79.4946974528082,-0.23984687505457,0.66238529365914,0.165762964879782,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_VR_2_cutT4_B",1,65,473,40,65,2,75.038420246593,-0.0968827562989555,0.556325764388821,0.520766614049997,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_VR_2_cutT6_A",1,0,288,54,31,0,40.8151705290536,-0.0772988344857204,0.672497649958946,0.67650982320925,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_VR_2_resurf_A",292,194,651,13645,4,1,3544.18089520016,5.04586113049949,2.07354447206062,NA,NA
"DBD:ZCON_VR_2_cutT6_B:AD:ZCON_VR_2_resurf_B",468,154,333,97,23,14,106.638203106432,0.241766146096917,0.522000491800616,0.100130260995697,NA
"DBD:ZCON_VR_2_cutT6_B:AD:mALb8_A",487,24,571,40,56,5,80.4852342819878,-0.175167876727163,0.507547997241739,0.198900002372093,NA
"DBD:ZCON_VR_2_cutT6_B:AD:mALb8_B",2,52,248,8,21,0,30.5407052752412,-0.0839987165541887,0.568104631265727,0.589448657512729,NA
"DBD:ZCON_VR_2_cutT6_B:AD:mALb8_cutT1_A",4,18,354,66,22,0,45.2822300642558,-0.0280689657053466,0.504901212474099,0.844161156285192,NA
"DBD:ZCON_VR_2_cutT6_B:AD:mALb8_cutT1_B",2,16,395,101,57,1,74.0584922354314,-0.0421426671932533,0.506808255584194,0.767316871589952,NA
"DBD:ZCON_VR_2_cutT6_B:AD:mALb8_cutT2_A",1,2,313,3490,41,1,925.024760870714,1.39334523290329,2.06611104212267,NA,NA
"DBD:ZCON_VR_2_cutT6_B:AD:mALb8_cutT2_B",5,5,311,74,46,1,56.7418663856338,-0.0557737370853912,0.513131329326595,0.696635939154352,NA
"DBD:ZCON_VR_2_cutT6_B:AD:mALb8_cutT3_A",280,13,240,18,42,2,43.8911326875153,-0.286970650473405,0.689519892533851,0.116829475054197,NA
"DBD:ZCON_VR_2_cutT6_B:AD:mALb8_cutT3_B",0,1,498,51,23,0,45.5624323521608,-0.109119579991076,0.713414990834397,0.57277807053696,NA
"DBD:ZCON_VR_2_cutT6_B:AD:mALb8_cutT4_A",0,1,179,46,49,1,44.6117680186222,-0.0969678457467005,0.654701600368936,0.587210542148815,NA
"DBD:ZCON_VR_2_cutT6_B:AD:mALb8_cutT4_B",1,0,122,2838,21,0,738.806119904546,0.601739035144404,1.6596288826033,NA,NA
"DBD:ZCON_VR_2_resurf_A:AD:A_ZCON_13",2,27,146,75,7,1,34.8498013016803,0.147110938184066,0.62523114992328,0.372464503214615,NA
"DBD:ZCON_VR_2_resurf_A:AD:A_ZCON_150",2096,205,293,198,6,4,129.25786207175,0.139090121232446,0.480695471873781,0.280751507084177,0.599449789968215
"DBD:ZCON_VR_2_resurf_A:AD:A_ZCON_154",2505,736,227,63,33,22,225.619897051189,0.312081311733695,0.692775655164566,0.0946798170678063,0.325466350722868
"DBD:ZCON_VR_2_resurf_A:AD:A_ZCON_155",3204,416,340,42,31,4,147.965035420452,0.028850562085425,0.329675552962324,0.765227772215256,0.914767265327498
"DBD:ZCON_VR_2_resurf_A:AD:A_ZCON_15_re_loop",1366,220,246,27,14,8,89.1786591899161,0.0824005190251626,0.354581490283982,0.419060523498895,NA
"DBD:ZCON_VR_2_resurf_A:AD:A_ZCON_162",455,45,403,107,18,2,69.2833720648967,0.0297527566232617,0.32727050993626,0.756782538895068,NA
"DBD:ZCON_VR_2_resurf_A:AD:A_ZCON_37_3",552,212,169,3914,6,4,1054.61490470437,5.07196470699314,1.50092938138454,NA,NA
"DBD:ZCON_VR_2_resurf_A:AD:A_ZCON_37",941,41,325,101,7,0,60.2315955540573,0.0184408751665395,0.379921557838272,0.865852330263922,NA
"DBD:ZCON_VR_2_resurf_A:AD:A_ZCON_6",1354,127,335,59,16,10,91.9273059198946,0.0574364175109479,0.281092407420363,0.520011950065551,NA
"DBD:ZCON_VR_2_resurf_A:AD:B_ZCON_13",985,113,109,25,11,1,46.7426799420096,0.0300147924717507,0.32448892397033,0.753194459483421,NA
"DBD:ZCON_VR_2_resurf_A:AD:B_ZCON_150",2050,86,171,100,23,5,90.3988745194225,0.0224815869754832,0.286389930793709,0.798410954830993,NA
"DBD:ZCON_VR_2_resurf_A:AD:B_ZCON_154",2794,304,251,66,15,10,133.020239954018,0.0755287094812497,0.350695951692258,0.454509666656015,0.749460444505853
"DBD:ZCON_VR_2_resurf_A:AD:B_ZCON_155",41,23,182,30,14,15,56.0212705531554,0.166133266501288,0.576315260050014,0.2713873457832,NA
"DBD:ZCON_VR_2_resurf_A:AD:B_ZCON_15_re_loop",896,68,197,56,23,28,110.172015063404,0.218463979992374,0.551381642320378,0.141992788024708,NA
"DBD:ZCON_VR_2_resurf_A:AD:B_ZCON_162",1222,132,317,85,11,15,104.647094326466,0.157543739754758,0.418033496920729,0.186477011472025,NA
"DBD:ZCON_VR_2_resurf_A:AD:B_ZCON_37_3",963,77,332,13,11,2,49.6650523975609,-0.0648857166640866,0.344624535928036,0.51457474190452,NA
"DBD:ZCON_VR_2_resurf_A:AD:B_ZCON_37",821,26,163,27,5,5,39.7170767607059,0.00301027120101878,0.296146031512582,0.973218379118961,NA
"DBD:ZCON_VR_2_resurf_A:AD:B_ZCON_6",1043,12,23,5,16,8,39.6204057450373,-0.0227041702116222,0.394838910574882,0.840641512907513,NA
"DBD:ZCON_VR_2_resurf_A:AD:DHDr2_00_A",3253,441,270,33,13,1,132.553426512537,0.0427977445068846,0.40137520438056,0.706259364675859,0.893908432123833
"DBD:ZCON_VR_2_resurf_A:AD:DHDr2_00_B",578,27,238,16,8,8,44.9078498097462,0.00508875804238505,0.302472464826716,0.95537130273703,NA
"DBD:ZCON_VR_2_resurf_A:AD:DHDr2_01_A",59,2,108,12,2,0,9.67248815782561,-0.0633308155987407,0.50751072604167,0.652761549813552,NA
"DBD:ZCON_VR_2_resurf_A:AD:DHDr2_01_B",2445,398,111,14,8,1,102.61308294559,0.0777045757955013,0.472656577848741,NA,NA
"DBD:ZCON_VR_2_resurf_A:AD:DHDr2_02_A",580,32,101,18,5,3,28.8567760679938,0.0120901477729922,0.289092963349759,0.891172710242224,NA
"DBD:ZCON_VR_2_resurf_A:AD:DHDr2_02_B",144,3,250,18,13,4,31.6457734267258,-0.0584930598067939,0.411148872582576,0.611111071705535,NA
"DBD:ZCON_VR_2_resurf_A:AD:DHDr2_03_A",74,25,156,6,5,2,19.2796370155727,-0.0141189173166944,0.356791965512682,0.891368094163519,NA
"DBD:ZCON_VR_2_resurf_A:AD:DHDr2_03_B",2745,60,282,25,14,69,203.782619254919,0.198448117503168,0.634999993629943,0.229692627718137,0.54612506916369
"DBD:ZCON_VR_2_resurf_A:AD:DHDr2_04_A",1910,113,261,78,8,2,78.1448199638231,0.0156139013626881,0.313808298727961,0.867067167706182,NA
"DBD:ZCON_VR_2_resurf_A:AD:DHDr2_04_B",1301,8,474,72,25,36,138.801133413979,0.0884368315937536,0.445971228144204,0.46800239284228,0.75981368104998
