"","trp1_l68","his1_l68","trp1_new_1_smaller","his1_new_1_smaller","trp1_new_2_smaller","his1_new_2_smaller","ashr_baseMean_HIS_TRP","ashr_log2FoldChange_HIS_TRP","ashr_lfcSE_HIS_TRP","ashr_pvalue_HIS_TRP","ashr_padj_HIS_TRP"
"DBD:Jerala_P4:AD:P5A",1088,81,7190,329,4368,4132,2908.44782351292,0.15335449665112,0.534321768885861,0.401501551192828,0.563470926958116
"DBD:Jerala_P5:AD:P5A",1498,112,3282,3067,1949,5134,4512.91751136385,1.38618910568647,1.53691997410733,0.0130733396682853,0.0536682382819627
"DBD:Jerala_P6:AD:P5A",541,26852,3086,37721,1234,28338,45969.8364987437,6.78645981025641,0.853254410928086,4.97311657938833e-16,9.82687836087135e-15
"DBD:Jerala_P7:AD:P5A",656,67,2961,6037,2282,9504,8089.82936143121,2.65061807715786,1.9460798321753,0.00348731437121541,0.0179451385352126
"DBD:Jerala_P8:AD:P5A",1173,144,4121,1208,2367,11440,6143.15228423631,1.43664585659033,1.65181817123338,0.0147532154163137,0.0569381907473356
"DBD:Jerala_P9:AD:P5A",1004,66,2959,191,1933,596,817.417388071541,-0.0265297826369027,0.365932705776336,0.879996297069579,NA
"DBD:Jerala_P10:AD:P5A",5557,363,3895,2437,2510,415,2527.25022711938,0.244926283902838,0.532772736638803,0.212766953647208,0.359955051718222
"DBD:Jerala_P11:AD:P5A",1231,137,2833,726,1703,1159,1383.10235511359,0.313702651998611,0.510723940294815,0.129184454589856,NA
"DBD:Jerala_P12:AD:P5A",1485,196,3684,285,2271,380,937.358101939649,-0.102090609333504,0.348034646698256,0.581857169696273,NA
"DBD:P7A:AD:P6A",10427,710,2601,205,1127,288,1270.27477553869,-0.108882658636751,0.370896139587186,0.544687200882678,NA
"DBD:P8A:AD:P6A",8237,542,1623,92,1377,9034,4678.54809667912,0.790009673812544,1.24324790545179,0.0429817521856875,0.12868476108927
"DBD:N1:AD:P6A",2510,546,1103,272,633,386,793.855673862132,0.522005345725425,0.423375692669861,0.0211996945891197,NA
"DBD:N2:AD:P6A",13603,628,1785,90,899,8387,4637.27002604385,0.461962489715917,0.935968795755791,0.103318035017548,0.232622016974089
"DBD:AN3:AD:P6A",16328,2658,4858,273,2554,528,2760.27227857046,0.0354400707564862,0.411211108180376,0.830723207026945,0.905910075654107
"DBD:AN35:AD:P6A",10351,738,4420,208,2716,288,1555.12317186206,-0.231279656456288,0.401276546561863,0.226841844453523,0.376039836107518
"DBD:AN4:AD:P6A",7748,9376,1935,272,924,200,4672.47836526183,0.914919503853791,1.33909093362,NA,NA
"DBD:BN3:AD:P6A",12595,681,2227,186,1605,4050,2948.30146429461,0.224309616073156,0.556350207467465,0.250376749385203,0.402770652564012
"DBD:BN35:AD:P6A",30329,2182,2542,12327,1611,279,10060.5229336729,0.506682471747715,0.981762292589341,0.0891308366048688,0.211685736936563
"DBD:BN4:AD:P6A",18776,2690,3868,384,2241,4448,4501.49703420851,0.229726464202446,0.560223262348424,0.242054067798847,0.39594274666434
"DBD:PUMA_M144A_A139G:AD:P6A",5315,329,1591,4679,1103,283,3505.0518785193,0.988545121191595,1.31478469517124,NA,NA
"DBD:PUMA_M144A_A139G_A150G:AD:P6A",9304,508,1886,561,1349,180,1283.47729381087,-0.0204864984832882,0.367061758600779,0.906906170057235,NA
"DBD:PUMA_M144A_D147G:AD:P6A",7632,433,1762,240,1338,3367,2317.94707411599,0.342937148840676,0.634190446805011,NA,NA
"DBD:PUMA_M144A_E132A:AD:P6A",6094,332,2603,113,1129,108,794.200991538723,-0.400320867575535,0.42463086943822,0.0614894616685285,NA
"DBD:PUMA_M144A_E136G:AD:P6A",4706,300,1874,92,1158,152,683.402546178531,-0.319165410669259,0.359235558689331,0.115730843973522,NA
"DBD:PUMA_M144A_E158A:AD:P6A",11234,561,2193,97,1192,205,1125.33402279114,-0.252834545403074,0.430122924691249,0.192315365544384,NA
"DBD:PUMA_M144A_I137A:AD:P6A",6649,549,1101,160,857,166,838.91428247083,-0.048627906491196,0.353987572267508,0.787818324691552,NA
"DBD:PUMA_M144A_R143A:AD:P6A",5369,335,1438,109,639,90,631.133472931651,-0.203041915503454,0.366917135961267,0.286771708000917,NA
"DBD:PUMA_M144A_W133F:AD:P6A",4263,249,770,19,354,48,404.894012815895,-0.235509888169573,0.442589758373735,0.217989429509275,NA
"DBD:PUMA_M144A_Y152A:AD:P6A",5883,362,1522,4115,706,90,3079.60201368081,0.787094965019937,1.19533118312437,0.0392292091724307,0.12112018331988
"DBD:Jerala_P1:AD:P6A",2192,87,4119,249,2537,544,1024.81175389608,-0.14134082228059,0.373949138594634,0.438748911988626,NA
"DBD:Jerala_P2:AD:P6A",2598,141,2640,1603,1266,307,1556.02402625221,0.350951229058199,0.594263242379816,0.110446803748921,0.237763082380877
"DBD:Jerala_P3:AD:P6A",2679,176,2155,93,1053,81,521.330864320153,-0.504281258070838,0.409106944668176,0.0238666800142255,NA
"DBD:Jerala_P4:AD:P6A",4473,321,3421,274,2355,418,1120.9930556178,-0.158959223598228,0.331465722567348,0.409723704506727,NA
"DBD:Jerala_P5:AD:P6A",1690,109985,1804,23003,761,4339,61301.7908293798,7.47511617034789,0.951228525017333,7.98129948056845e-16,1.516446901308e-14
"DBD:Jerala_P6:AD:P6A",1501,200,1623,91,942,168,470.514654420672,-0.132084134971313,0.313408243529688,0.498282118247899,NA
"DBD:Jerala_P7:AD:P6A",805,36,1452,62,809,63,286.643551780628,-0.533502333194956,0.539713272803524,0.0275504695949987,NA
"DBD:Jerala_P8:AD:P6A",2543,198,2026,132,928,117,542.263424061274,-0.271293423651646,0.323589751024411,0.175018010733806,NA
"DBD:Jerala_P9:AD:P6A",1338,247,1166,109,967,305,525.051730785883,0.140307620874474,0.317628489035341,0.470883235080886,NA
"DBD:Jerala_P10:AD:P6A",4210,236,2488,176,1136,231,755.181803398839,-0.244682616597246,0.32006582349053,0.218368760118701,NA
"DBD:Jerala_P11:AD:P6A",1537,147,1275,240,751,3562,1925.43074124402,1.73384693410156,1.43905369414038,0.0046782729761035,0.0231106685019513
"DBD:Jerala_P12:AD:P6A",2823,161,2297,193,1159,158,633.415730649163,-0.255318013866274,0.323317341304153,0.199867863494089,NA
"DBD:P8A:AD:P7A",2859,188292,2228,79522,1756,43413,144144.274962452,8.04743488192227,0.817265307523261,1.16695535961859e-23,1.15295189530316e-21
"DBD:N1:AD:P7A",1820,244,1391,2837,802,5897,4529.72414847058,3.50971968956181,1.47189468869658,0.000425657608700083,0.0030039265528263
"DBD:N2:AD:P7A",6761,404,2227,394,1490,263,1099.72786635668,-0.0572149292018719,0.340148604167902,0.758151544391434,NA
"DBD:AN3:AD:P7A",10013,729,5483,458,3060,387,1829.67915020909,-0.145554812506534,0.371269456372001,0.427690234717386,0.587331801902753
"DBD:AN35:AD:P7A",6587,516,5764,553,4360,1379,2215.09365290874,0.00967445383127577,0.371698763301699,0.955521468059233,0.971250216504653
"DBD:AN4:AD:P7A",4941,1771,1800,161,1073,376,1423.42752687821,0.281217692862799,0.480561073774188,0.159031421827038,NA
"DBD:BN3:AD:P7A",7548,704,3993,221,2673,440,1459.09754881827,-0.1361781410969,0.356647568345313,0.463314701210689,NA
"DBD:BN35:AD:P7A",14229,986,3551,736,2296,372,2082.10833667634,-0.0205084184611082,0.379126155917168,0.904758831593669,0.945633986139376
"DBD:BN4:AD:P7A",12703,950,4534,474,3028,1312,2374.29174814431,0.0213614522567217,0.374253586748997,0.901655831093764,0.945633986139376
"DBD:PUMA_M144A_A139G:AD:P7A",4986,295,2955,9638,1791,415,6661.68481397919,1.4481181100898,1.6663302607363,NA,NA
"DBD:PUMA_M144A_A139G_A150G:AD:P7A",2523,130,2220,157,1319,211,619.539061179606,-0.286294572165611,0.326237528031715,0.153966738920949,NA
"DBD:PUMA_M144A_D147G:AD:P7A",4759,257,2328,163,1606,1143,1201.00256617872,0.0987624885704038,0.368839987154233,0.581783982772198,NA
"DBD:PUMA_M144A_E132A:AD:P7A",5906,407,3554,626,1662,289,1314.31301452256,0.0090255366582231,0.350263914812306,0.960262313700837,NA
"DBD:PUMA_M144A_E136G:AD:P7A",2969,208,2827,227,1889,9178,4579.12643281422,1.10289887722964,1.45058830575663,NA,NA
"DBD:PUMA_M144A_E158A:AD:P7A",6730,271,3130,235,2428,2521,2048.96793277148,0.155398721101388,0.44289678455946,NA,NA
"DBD:PUMA_M144A_I137A:AD:P7A",3513,404,1869,194,1726,266,840.424597663813,-0.065289823423299,0.314840935221008,0.735553581953649,NA
"DBD:PUMA_M144A_R143A:AD:P7A",4661,310,1672,117,1159,226,719.101175928373,-0.198858281829924,0.328426121667004,0.309189556808623,NA
"DBD:PUMA_M144A_W133F:AD:P7A",2568,174,1070,42,472,62,350.249513618657,-0.275424595196862,0.384861552344223,0.16388814577719,NA
"DBD:PUMA_M144A_Y152A:AD:P7A",2526,107,1935,141,1519,218,605.865422450099,-0.322964207854238,0.342501641951004,0.111900515996894,NA
"DBD:Jerala_P1:AD:P7A",850,63,4853,432,3431,619,1233.97976171739,-0.0628644144460578,0.396850798171657,0.71119304303458,NA
"DBD:Jerala_P2:AD:P7A",314,25,2702,196,2222,1684,1243.86958885004,0.1723887474656,0.497326836963504,0.344535860005332,NA
"DBD:Jerala_P3:AD:P7A",1044,55,2277,113,1764,107,502.363618874225,-0.570597858674154,0.553830058386674,0.0217523598562544,NA
"DBD:Jerala_P4:AD:P7A",1358,68,4455,941,2653,470,1397.25991355339,0.0683070102448683,0.403944643614823,0.686396145380372,NA
"DBD:Jerala_P5:AD:P7A",1182,212,2307,6839,2007,271,4702.89523474588,1.52990239017751,1.69965779988901,NA,NA
"DBD:Jerala_P6:AD:P7A",1876,138,2753,5052,1735,1956,4339.76843871305,1.52626140169307,1.58481737699454,0.0104895303351508,0.0450593737875174
"DBD:Jerala_P7:AD:P7A",866,1166,1772,124,2989,390,1171.13427185569,0.141705668758255,0.405716342139602,0.426058532320277,NA
"DBD:Jerala_P8:AD:P7A",1219,23654,1782,36344,1089,34443,46323.3737645962,7.17180936045507,0.739569209845711,7.46534699960408e-23,5.26840202543488e-21
"DBD:Jerala_P9:AD:P7A",527,42,1943,156,1123,219,461.495124699155,-0.0864165925714117,0.364583177274893,0.630105217773877,NA
"DBD:Jerala_P10:AD:P7A",841,30,2333,214,1532,1328,1037.16417477178,0.207941026743868,0.472815925275931,0.266338563295063,NA
"DBD:Jerala_P11:AD:P7A",1266,82,1519,3104,962,501,2354.22025659885,1.66134235697156,1.53542394133049,0.00699187154168242,0.0335338305008846
"DBD:Jerala_P12:AD:P7A",401,35,2023,143,1571,1485,1027.91156962133,0.246828062845929,0.527195471944562,0.209045308232209,NA
"DBD:N1:AD:P8A",2272,398,1345,105,921,200,588.272766839161,0.0626119093526482,0.318769765784936,0.744792833441739,NA
"DBD:N2:AD:P8A",14933,631,1673,144,1465,4157,3000.76189426867,0.192436922228138,0.546455485223017,0.309454797365521,0.470371291995592
"DBD:AN3:AD:P8A",12906,1116,4282,240,2864,492,1934.19788231959,-0.103102628412835,0.383056576696865,0.559020993367419,0.695607986709081
"DBD:AN35:AD:P8A",9042,693,5866,459,3813,533,1934.52206139038,-0.144119565441403,0.368295618790773,0.433313345689482,0.591317107101116
"DBD:AN4:AD:P8A",6822,568,1554,224,1372,307,1032.49523448811,-0.0297199385163248,0.341996306258595,0.87202033597446,NA
"DBD:BN3:AD:P8A",14157,895,2551,584,2360,306,1866.20118765816,-0.0545150905812699,0.380879238424583,0.752070213923148,0.842455069564705
"DBD:BN35:AD:P8A",26355,2549,2675,323,1321,330,2838.76922526463,-0.00999337864887108,0.432537132142568,0.951304252731488,0.968957321338876
"DBD:BN4:AD:P8A",20825,4931,3062,5198,2140,9141,10316.2924605306,1.40463493794484,1.36483156250031,0.00817610176975167,0.0377686704416289
"DBD:PUMA_M144A_A139G:AD:P8A",6857,397,2726,16636,1141,4300,12536.3574105666,3.67003237109413,1.56668034359494,0.000474975271351928,0.00325885811177573
"DBD:PUMA_M144A_A139G_A150G:AD:P8A",6876,1122,1713,95,1079,191,1117.81779688873,0.0453691324771348,0.378338314087947,0.792744034765606,NA
"DBD:PUMA_M144A_D147G:AD:P8A",9942,605,1713,2623,1728,7377,5641.66316488359,1.08372488152521,1.3342490224102,0.0189430809998777,0.0703600151424028
"DBD:PUMA_M144A_E132A:AD:P8A",6530,473,1820,146,1070,151,854.271778387111,-0.163027136356711,0.355376128238845,0.386742557600729,NA
"DBD:PUMA_M144A_E136G:AD:P8A",5159,296,2316,3448,1560,11956,7745.85323330028,2.61151687954115,1.75197206862355,0.00249452495428989,0.0132504873916044
"DBD:PUMA_M144A_E158A:AD:P8A",9502,465,1929,87,1789,4446,2830.9039119272,0.278377591092621,0.637824942604447,0.189947677579477,0.331569444255341
"DBD:PUMA_M144A_I137A:AD:P8A",6213,889,1366,90,893,166,938.52718526548,0.0299607802667203,0.369385585867696,0.863814597494992,NA
"DBD:PUMA_M144A_R143A:AD:P8A",12682,767,1179,2964,932,62,2843.30481337396,0.256662675828401,0.644825058232166,0.221570087347168,0.371036010676275
"DBD:PUMA_M144A_W133F:AD:P8A",4626,234,880,36,549,66,458.957209301579,-0.313626250557065,0.441908870575902,0.123006119472826,NA
"DBD:PUMA_M144A_Y152A:AD:P8A",6105,324,2056,127,954,53,724.637156053654,-0.333596704642564,0.430384973719874,0.105055435002169,NA
"DBD:Jerala_P1:AD:P8A",2102,199,3875,270,2642,408,1017.8508387018,-0.160000487169131,0.352944249219326,0.396142080399691,NA
"DBD:Jerala_P2:AD:P8A",1337,184,1952,101,1152,116,482.74891006897,-0.257898345307273,0.335991382036202,0.194081321842678,NA
"DBD:Jerala_P3:AD:P8A",904,133,1734,133,1161,196,482.820848163217,-0.0988547419043875,0.329137766913393,0.604005659394721,NA
"DBD:Jerala_P4:AD:P8A",2009,190,3396,547,2330,636,1210.4728423637,0.0821581309076799,0.362558117172557,0.647567416346787,NA
"DBD:Jerala_P5:AD:P8A",3080,523,2261,356,1366,3385,2267.3659980087,0.792687087194856,0.970973055939152,0.0218836341058333,0.078689148070436
"DBD:Jerala_P6:AD:P8A",1125,128,1859,68,1022,174,435.966987936221,-0.244366669050087,0.344548704859669,0.214684859667286,NA
"DBD:Jerala_P7:AD:P8A",139,4613,1397,14975,861,7807,14350.1004949036,5.88527053227627,1.10370199240247,3.44148205183448e-08,3.09107660655678e-07
"DBD:Jerala_P8:AD:P8A",1960,158,1764,209,1190,295,631.339554785727,-0.00391376973406322,0.312042895914607,0.983858870369214,NA
"DBD:Jerala_P9:AD:P8A",997,108,1337,92,999,98,369.479095944382,-0.247967377002849,0.345274030768767,0.208548658666396,NA
"DBD:Jerala_P10:AD:P8A",4969,7764,1841,272,1407,261,3953.92334672766,1.04281938072259,1.3663655703972,NA,NA
"DBD:Jerala_P11:AD:P8A",2916,168,1360,397,940,854,974.434128376108,0.354289985207485,0.435278024200373,0.0898149890225113,NA
"DBD:Jerala_P12:AD:P8A",921,73,1590,260,1615,6125,3064.6852393379,1.38709147764476,1.57256432005723,0.0140885262671679,0.0561268707740397
"DBD:N2:AD:N1",1714,77317,1631,7350,897,10045,40826.5148446097,6.9331294770447,0.895408067127119,2.50324602425799e-15,4.58001309623499e-14
"DBD:AN3:AD:N1",5653,764,2961,252,2072,369,1264.23904582696,-0.0137799729975889,0.340667768393776,0.940549836040628,NA
"DBD:AN35:AD:N1",2632,336,4322,345,2332,363,1120.35296053547,-0.099283531352719,0.339610873561902,0.596832552912988,NA
"DBD:AN4:AD:N1",1820,37065,842,6746,620,13216,25103.3008583152,6.73098511701692,0.844435291160302,4.41841727072066e-16,9.09457554890002e-15
"DBD:BN3:AD:N1",5227,681,2431,152,1745,227,1025.33702980946,-0.0734288345752084,0.344441697156585,0.69141448548122,NA
"DBD:BN35:AD:N1",9068,2741,2788,1344,1781,446,2876.99215575286,0.337698372221431,0.598074394532858,0.121337459022469,0.254293585836231
"DBD:BN4:AD:N1",4145,26773,2916,5952,2137,9308,19119.2384570169,4.79323003438367,0.877269734288324,2.35083402254219e-08,2.19115473044498e-07
"DBD:PUMA_M144A_A139G:AD:N1",1480,145,1596,229,1266,193,571.240957347397,-0.0267621104325034,0.320506281998101,0.888828153505117,NA
"DBD:PUMA_M144A_A139G_A150G:AD:N1",2364,257,1455,153,907,155,549.427263875368,-0.0502669456332965,0.305005586077053,0.796594701596994,NA
"DBD:PUMA_M144A_D147G:AD:N1",2168,160,1503,821,1047,194,935.036847751481,0.304649410352937,0.45157950724039,0.132120562574588,NA
"DBD:PUMA_M144A_E132A:AD:N1",3578,2169,1797,72,1151,192,1405.13485263733,0.307243914268477,0.563471861209236,NA,NA
"DBD:PUMA_M144A_E136G:AD:N1",2005,258,2173,297,1189,12903,6053.96427985504,2.63853066936139,1.92015880096873,NA,NA
"DBD:PUMA_M144A_E158A:AD:N1",2531,251,1536,170,1131,153,591.341601395785,-0.102946048125049,0.306995801155155,0.598276276117317,NA
"DBD:PUMA_M144A_I137A:AD:N1",1949,250,1392,80,950,202,504.763682622094,-0.0704377984953141,0.313192494264709,0.716182369392171,NA
"DBD:PUMA_M144A_R143A:AD:N1",3117,319,872,95,623,523,662.593796223639,0.215738833252614,0.359164749891231,0.26333279959275,NA
"DBD:PUMA_M144A_W133F:AD:N1",1652,143,540,52,337,338,372.538357926783,0.211737366896752,0.373082299545148,0.267374680609018,NA
"DBD:PUMA_M144A_Y152A:AD:N1",1423,261,1588,76,779,70,423.412243006668,-0.12434100272102,0.340377391893886,0.510257065004549,NA
"DBD:Jerala_P1:AD:N1",593,65,2949,752,1795,343,1014.56555980543,0.131500805316463,0.412444028195418,0.454858119629065,NA
"DBD:Jerala_P2:AD:N1",440,48,1691,223,1349,351,562.900646652267,0.046848876793915,0.367020257764016,0.790273244804867,NA
"DBD:Jerala_P3:AD:N1",408,33,1500,108,1002,124,343.814245241837,-0.176027814735696,0.389239164314563,0.340302828955832,NA
"DBD:Jerala_P4:AD:N1",677,117,2226,9008,1684,496,5999.40862115889,2.35510072145485,1.98502779369416,NA,NA
"DBD:Jerala_P5:AD:N1",1835,287,1563,86,1564,314,638.567915519044,-0.0528397933333532,0.324748396184514,0.781589708928959,NA
"DBD:Jerala_P6:AD:N1",216,42,1095,162,607,77,286.410106540846,0.01516996608906,0.374041742190602,0.930042284641642,NA
"DBD:Jerala_P7:AD:N1",805,53,1295,168,958,208,423.426167129294,-0.00647690047218917,0.346087009496496,0.971721599723808,NA
"DBD:Jerala_P8:AD:N1",671,74,1612,1025,707,223,941.078220783794,0.622457754352615,0.790171258950604,0.0312404675729447,NA
"DBD:Jerala_P9:AD:N1",585,567,1393,98,905,202,582.333220508861,0.265505558637021,0.391123368058373,0.176453443904221,NA
"DBD:Jerala_P10:AD:N1",1133,137,1080,108,725,143,372.08504637983,-0.0269018844360843,0.313831803128806,0.889216719240152,NA
"DBD:Jerala_P11:AD:N1",381,4765,1144,114,670,352,2340.17626428059,3.02017714012575,1.57147010131335,0.000987402757167206,0.00594849953708048
"DBD:Jerala_P12:AD:N1",152,20,1630,268,950,2013,1220.34665089947,0.70205824291334,1.02198657615963,0.0377926820614412,NA
"DBD:AN3:AD:N2",22592,2367,2312,391,1940,1386,3123.69360044557,0.0682275823891014,0.428340754899035,0.68296991664377,0.793918633604404
"DBD:AN35:AD:N2",15023,1266,3135,416,2214,338,1991.82308161568,-0.0470738644645194,0.385235807098497,0.783089388955996,0.861572735287889
"DBD:AN4:AD:N2",7200,455,1559,169,1099,204,898.771364243182,-0.141400100172984,0.351941169459527,0.45006453623345,NA
"DBD:BN3:AD:N2",14642,1822,1452,139,1707,417,1914.96908582966,0.0268288707164506,0.407989502833166,0.871406987727749,0.92594815399513
"DBD:BN35:AD:N2",31556,3471,1492,177,1965,361,3363.26855292131,0.00213313309390701,0.457471455585924,0.989642677267194,0.994424009540993
"DBD:BN4:AD:N2",16664,1970,2295,236,1795,1966,2835.73223374449,0.126763762667791,0.449126986303346,0.465878931126479,0.629125989313313
"DBD:PUMA_M144A_A139G:AD:N2",10723,712,1431,109,1348,192,1135.0478465481,-0.147833293282159,0.395773310926783,0.411437515943098,NA
"DBD:PUMA_M144A_A139G_A150G:AD:N2",8425,520,1257,78,776,430,968.00125284687,-0.0573766043641488,0.368596053245804,0.744745718907099,NA
"DBD:PUMA_M144A_D147G:AD:N2",9046,1380,1313,131,1432,143,1331.2483040478,0.0343725912128499,0.39363065901576,0.838283304109351,NA
"DBD:PUMA_M144A_E132A:AD:N2",10723,522,1141,150,1258,139,1031.60407043704,-0.212843724519867,0.413554181031308,0.257851308280743,NA
"DBD:PUMA_M144A_E136G:AD:N2",11604,860,1167,57,1139,2197,2008.79444710563,0.150663120210175,0.476760502771111,0.397333497497732,0.562414750039769
"DBD:PUMA_M144A_E158A:AD:N2",12579,1347,1527,134,1164,167,1470.30728207141,-0.0194075329872865,0.399311681333073,0.9073492093726,0.945633986139376
"DBD:PUMA_M144A_I137A:AD:N2",8542,775,1027,108,862,104,953.60980049876,-0.0605703129773987,0.382282540606447,0.725713633113618,NA
"DBD:PUMA_M144A_R143A:AD:N2",7989,566,808,57,692,87,774.460012078565,-0.133214295206657,0.399129730156578,0.453150327947354,NA
"DBD:PUMA_M144A_W133F:AD:N2",10904,816,711,45,409,397,1093.58162942162,-0.0144364785186692,0.400795217071631,0.930854529918032,NA
"DBD:PUMA_M144A_Y152A:AD:N2",8096,356,1202,4208,741,179,3250.54870313552,0.633310120062481,1.06024407686213,NA,NA
"DBD:Jerala_P1:AD:N2",2848,223,2624,1037,2524,452,1448.50995822857,0.165331369115166,0.402758234155948,0.362913755994594,NA
"DBD:Jerala_P2:AD:N2",1735,350,1720,987,1196,175,1114.82191793325,0.41964996932273,0.548358348262991,0.0642793938073098,NA
"DBD:Jerala_P3:AD:N2",2845,251,1365,131,1124,180,581.594840000357,-0.13453964761639,0.307490514232065,0.492367592076311,NA
"DBD:Jerala_P4:AD:N2",1089,107,2522,592,1949,921,1189.432699347,0.221982738881604,0.436280548701301,0.240188713441404,NA
"DBD:Jerala_P5:AD:N2",3395,334,1322,203,966,84,624.062152251686,-0.0504353883247443,0.33362756917579,0.788281408215199,NA
"DBD:Jerala_P6:AD:N2",391,145,1034,3851,804,101,2575.44359381579,2.69152335741356,1.79789880575269,NA,NA
"DBD:Jerala_P7:AD:N2",3587,326,594,78,447,303,548.099447103165,0.103691369649849,0.351476139298998,0.574106074257148,NA
"DBD:Jerala_P8:AD:N2",1712,233,1200,74,794,150,434.098040224793,-0.0651575745513576,0.317166161077536,0.7353675726037,NA
"DBD:Jerala_P9:AD:N2",2207,208,903,96,905,198,471.38768736086,-0.0414938029831073,0.312878236490168,0.830164821422958,NA
"DBD:Jerala_P10:AD:N2",4743,262,1326,182,906,185,677.322252232934,-0.132139421708586,0.326731708441061,0.492427535908802,NA
"DBD:Jerala_P11:AD:N2",1868,191,822,2989,618,2727,3213.978889175,3.438864372245,1.36456273770104,0.000320024976880087,0.0022911933127357
"DBD:Jerala_P12:AD:N2",3041,261,1129,267,686,148,603.312181015503,0.0942075506581727,0.326050374448802,0.622304336285606,NA
