"","count_DBDAD_trp1","count_ADDBD_trp1","count_DBDAD_his1","count_ADDBD_his1","ashr_baseMean_HIS_TRP","ashr_log2FoldChange_HIS_TRP","ashr_lfcSE_HIS_TRP","ashr_pvalue_HIS_TRP","ashr_padj_HIS_TRP"
"A_HT_DHD_81_swap:A_HT_DHD_9_swap",652,1793,301,752,879.935250562744,-0.0480328162195945,0.197548913378942,0.13656216859098,0.768061950873589
"A_HT_DHD_81_swap:A_ZCON_13_swap",237,752,188,364,395.467602688436,-0.00512348105812906,0.0922181679119336,0.753490144871255,0.997692885316562
"A_HT_DHD_81_swap:A_ZCON_150_swap",1733,688,1026,400,887.617979175326,-0.00783511194953662,0.0879458879393826,0.597752340351247,0.9913679279935
"A_HT_DHD_81_swap:A_ZCON_154_swap",1052,804,920,488,792.600251716911,0.0027575191997973,0.0803425705569537,0.845399560702028,0.997989346519148
"A_HT_DHD_81_swap:A_ZCON_155_swap",1618,841,808,429,855.135970445745,-0.0208335634963747,0.126743753631222,0.30285084932352,0.944296905766521
"A_HT_DHD_81_swap:A_ZCON_15_re_loop_swap",607,532,297,295,416.456575396117,-0.0169959759262094,0.12065129293418,0.389520857110662,0.971833136058529
"A_HT_DHD_81_swap:A_ZCON_162_swap",1047,1134,514,642,815.703899259706,-0.0159649217323434,0.11279638380575,0.381579142931079,0.970567441493103
"A_HT_DHD_81_swap:A_ZCON_37_3_swap",176,330,106,124,180.529782711067,-0.0267881324610978,0.163350871345417,0.32959879825269,0.954465421468531
"A_HT_DHD_81_swap:A_ZCON_37_swap",727,619,452,247,482.971115581531,-0.0217105585359163,0.135683311959696,0.324492176088803,0.953335634578138
"A_HT_DHD_81_swap:A_ZCON_6_swap",328,785,216,272,395.344243341176,-0.0270968059653498,0.155931976138693,0.288898825587585,0.934884750843383
"A_HT_DHD_81_swap:B_HT_DHD_100_swap",1807,602,991,322,844.763605879305,-0.0135439619493918,0.104808789452551,0.428041586109212,0.979951467454872
"A_HT_DHD_81_swap:B_HT_DHD_10_swap",561,698,481,391,528.629418611159,0.000435850708344805,0.0826531860037198,0.976436732349483,0.998508688349852
"A_HT_DHD_81_swap:B_HT_DHD_11_swap",538,488,399,261,408.519624437461,-0.00407346912904323,0.0874752220824318,0.792232957860802,0.997989346519148
"A_HT_DHD_81_swap:B_HT_DHD_12_swap",241,428,99,224,248.269223958351,-0.0307147911611609,0.167952256750325,0.266485226501075,0.923216898549178
